"RESULTADO","DATA_EXECUCAO","PRODUTO","TEMPO_PLAN","TEMPO_REAL","OPERACAO","NOME","ID_PESSOA",
1,2019-06-12 00:00:00.000000000,"5HXJF",7.08,6.59,4,"Philipp Ludwig von Seidel",27,
0,2014-03-05 00:00:00.000000000,"5I93F",9.67,11.41,4,"Philipp Ludwig von Seidel",27,
0,2016-10-08 00:00:00.000000000,"5I93F",2,2.12,2,"Philipp Ludwig von Seidel",27,
1,2011-12-01 00:00:00.000000000,"5IT1P",6,5.52,37,"Philipp Ludwig von Seidel",27,
1,2019-08-30 00:00:00.000000000,"5IT1P",8.47,8.05,42,"Philipp Ludwig von Seidel",27,
0,2019-10-09 00:00:00.000000000,"5IT1P",4.23,4.61,44,"Philipp Ludwig von Seidel",27,
0,2018-07-02 00:00:00.000000000,"5IT1P",6.4,6.79,45,"Philipp Ludwig von Seidel",27,
0,2017-01-30 00:00:00.000000000,"5IT1P",2.29,2.36,13,"Philipp Ludwig von Seidel",27,
0,2015-11-13 00:00:00.000000000,"5IT1P",0.83,0.94,27,"Philipp Ludwig von Seidel",27,
0,2015-04-23 00:00:00.000000000,"5NW77",5.55,6.22,6,"Philipp Ludwig von Seidel",27,
0,2013-05-28 00:00:00.000000000,"5NW77",5.55,6.28,6,"Philipp Ludwig von Seidel",27,
1,2010-12-15 00:00:00.000000000,"5NW77",8.33,7.66,8,"Philipp Ludwig von Seidel",27,
1,2016-03-16 00:00:00.000000000,"5NW77",0.36,0.34,12,"Philipp Ludwig von Seidel",27,
0,2015-05-06 00:00:00.000000000,"5NW77",8.94,9.74,33,"Philipp Ludwig von Seidel",27,
0,2016-09-03 00:00:00.000000000,"5NW77",5.84,7.45,26,"Philipp Ludwig von Seidel",27,
0,2010-05-09 00:00:00.000000000,"5NW77",5.46,5.91,27,"Philipp Ludwig von Seidel",27,
0,2010-10-12 00:00:00.000000000,"5NW77",1.78,2.01,28,"Philipp Ludwig von Seidel",27,
0,2016-10-23 00:00:00.000000000,"5NW77",8.92,9,24,"Philipp Ludwig von Seidel",27,
0,2019-12-01 00:00:00.000000000,"5O2CO",4.22,5.37,11,"Philipp Ludwig von Seidel",27,
0,2019-11-07 00:00:00.000000000,"5O2CO",9.51,10.08,35,"Philipp Ludwig von Seidel",27,
0,2011-07-11 00:00:00.000000000,"5O2CO",0.29,0.29,33,"Philipp Ludwig von Seidel",27,
1,2012-02-24 00:00:00.000000000,"5O2CO",3.4,3.06,26,"Philipp Ludwig von Seidel",27,
0,2016-01-17 00:00:00.000000000,"5O2CO",4.4,4.63,24,"Philipp Ludwig von Seidel",27,
0,2011-07-07 00:00:00.000000000,"5O2CO",4.4,4.8,24,"Philipp Ludwig von Seidel",27,
0,2009-05-10 00:00:00.000000000,"5O2CO",5.59,7.18,20,"Philipp Ludwig von Seidel",27,
0,2011-08-27 00:00:00.000000000,"5O2CO",7.76,9.04,17,"Philipp Ludwig von Seidel",27,
0,2016-01-13 00:00:00.000000000,"5O2CO",7.76,8.92,17,"Philipp Ludwig von Seidel",27,
0,2018-07-15 00:00:00.000000000,"5QWIK",6.14,7.08,1,"Philipp Ludwig von Seidel",27,
0,2009-10-01 00:00:00.000000000,"5QWIK",0.98,1.09,2,"Philipp Ludwig von Seidel",27,
0,2014-01-07 00:00:00.000000000,"5QWIK",8.99,10.16,11,"Philipp Ludwig von Seidel",27,
0,2014-02-10 00:00:00.000000000,"5QWIK",8.47,9.14,38,"Philipp Ludwig von Seidel",27,
0,2018-03-11 00:00:00.000000000,"5QWIK",3.01,3.42,22,"Philipp Ludwig von Seidel",27,
1,2014-11-05 00:00:00.000000000,"5RJIZ",3.33,3.09,5,"Philipp Ludwig von Seidel",27,
0,2016-02-04 00:00:00.000000000,"5RJIZ",9.63,10.88,2,"Philipp Ludwig von Seidel",27,
0,2015-01-05 00:00:00.000000000,"5S43J",7.41,8.67,47,"Philipp Ludwig von Seidel",27,
0,2010-10-08 00:00:00.000000000,"5S43J",2.86,3.09,45,"Philipp Ludwig von Seidel",27,
0,2012-03-24 00:00:00.000000000,"5S43J",5.48,6.75,42,"Philipp Ludwig von Seidel",27,
0,2016-05-18 00:00:00.000000000,"5S43J",4.28,5,41,"Philipp Ludwig von Seidel",27,
0,2009-07-08 00:00:00.000000000,"5S43J",0.96,0.96,31,"Philipp Ludwig von Seidel",27,
0,2013-12-04 00:00:00.000000000,"5S43J",4.05,4.13,18,"Philipp Ludwig von Seidel",27,
0,2011-09-03 00:00:00.000000000,"5S43J",3.09,3.24,30,"Philipp Ludwig von Seidel",27,
0,2017-06-18 00:00:00.000000000,"5S43J",0.96,1.01,31,"Philipp Ludwig von Seidel",27,
1,2009-04-01 00:00:00.000000000,"5S43J",1.63,1.62,17,"Philipp Ludwig von Seidel",27,
0,2014-12-19 00:00:00.000000000,"5S43J",5.4,6.04,16,"Philipp Ludwig von Seidel",27,
0,2017-05-26 00:00:00.000000000,"5S43J",2.79,2.82,7,"Philipp Ludwig von Seidel",27,
1,2012-04-04 00:00:00.000000000,"5T5MZ",9.31,9.22,16,"Philipp Ludwig von Seidel",27,
1,2011-12-05 00:00:00.000000000,"5T5MZ",9.67,8.8,24,"Philipp Ludwig von Seidel",27,
0,2011-08-21 00:00:00.000000000,"5T5MZ",2.3,2.58,10,"Philipp Ludwig von Seidel",27,
0,2011-11-29 00:00:00.000000000,"5T5MZ",7.83,9.32,6,"Philipp Ludwig von Seidel",27,
0,2013-05-09 00:00:00.000000000,"5TPXK",5.49,6.2,24,"Philipp Ludwig von Seidel",27,
0,2012-02-07 00:00:00.000000000,"5TPXK",7.41,7.85,16,"Philipp Ludwig von Seidel",27,
0,2011-06-22 00:00:00.000000000,"5TPXK",8.28,8.95,19,"Philipp Ludwig von Seidel",27,
0,2010-05-10 00:00:00.000000000,"5TPXK",6.96,6.96,14,"Philipp Ludwig von Seidel",27,
0,2015-06-01 00:00:00.000000000,"5TPXK",5.49,6.03,24,"Philipp Ludwig von Seidel",27,
1,2018-08-01 00:00:00.000000000,"5TPXK",5.96,5.84,30,"Philipp Ludwig von Seidel",27,
0,2013-04-26 00:00:00.000000000,"5TPXK",5.69,6.6,3,"Philipp Ludwig von Seidel",27,
0,2012-02-05 00:00:00.000000000,"5TPXK",4.56,5.15,8,"Philipp Ludwig von Seidel",27,
0,2019-06-01 00:00:00.000000000,"5W8HC",7.78,9.07,7,"Philipp Ludwig von Seidel",27,
0,2016-01-22 00:00:00.000000000,"5W8HC",7.54,8.14,1,"Philipp Ludwig von Seidel",27,
0,2019-01-19 00:00:00.000000000,"5W8HC",3.38,3.72,19,"Philipp Ludwig von Seidel",27,
0,2016-02-04 00:00:00.000000000,"5W8HC",7.7,8.7,34,"Philipp Ludwig von Seidel",27,
0,2019-03-19 00:00:00.000000000,"5W8HC",5.25,5.35,29,"Philipp Ludwig von Seidel",27,
0,2016-02-21 00:00:00.000000000,"5Y2V7",0.94,1.05,6,"Philipp Ludwig von Seidel",27,
0,2014-01-12 00:00:00.000000000,"5Y2V7",6.4,8.68,7,"Philipp Ludwig von Seidel",27,
1,2015-06-02 00:00:00.000000000,"5Y2V7",9.82,8.94,19,"Philipp Ludwig von Seidel",27,
0,2016-01-14 00:00:00.000000000,"61YKF",2.49,2.51,9,"Philipp Ludwig von Seidel",27,
1,2012-02-24 00:00:00.000000000,"61YKF",1.44,1.29,5,"Philipp Ludwig von Seidel",27,
1,2015-03-13 00:00:00.000000000,"62RSL",2.62,2.46,24,"Philipp Ludwig von Seidel",27,
0,2019-02-05 00:00:00.000000000,"62RSL",2.62,2.7,24,"Philipp Ludwig von Seidel",27,
1,2015-03-04 00:00:00.000000000,"62RSL",8.77,8.33,6,"Philipp Ludwig von Seidel",27,
0,2010-08-21 00:00:00.000000000,"65M2N",6.78,8.3,39,"Philipp Ludwig von Seidel",27,
1,2016-07-05 00:00:00.000000000,"65M2N",6.61,6.47,31,"Philipp Ludwig von Seidel",27,
0,2018-06-27 00:00:00.000000000,"65M2N",0.58,0.63,25,"Philipp Ludwig von Seidel",27,
0,2019-07-18 00:00:00.000000000,"65M2N",0.5,0.61,21,"Philipp Ludwig von Seidel",27,
1,2009-05-27 00:00:00.000000000,"65M2N",5.07,4.76,14,"Philipp Ludwig von Seidel",27,
0,2014-09-11 00:00:00.000000000,"65M2N",3.39,3.63,13,"Philipp Ludwig von Seidel",27,
0,2018-06-08 00:00:00.000000000,"65M2N",1.71,2.04,37,"Philipp Ludwig von Seidel",27,
0,2009-08-06 00:00:00.000000000,"67D07",6.59,7.58,20,"Philipp Ludwig von Seidel",27,
0,2012-07-11 00:00:00.000000000,"67D07",3.59,3.74,25,"Philipp Ludwig von Seidel",27,
0,2019-10-22 00:00:00.000000000,"67D07",7.85,8.88,19,"Philipp Ludwig von Seidel",27,
1,2017-08-31 00:00:00.000000000,"67D07",6.65,6.32,12,"Philipp Ludwig von Seidel",27,
0,2012-06-29 00:00:00.000000000,"67D07",1.37,1.46,2,"Philipp Ludwig von Seidel",27,
1,2015-10-26 00:00:00.000000000,"68AG2",2.39,2.29,17,"Philipp Ludwig von Seidel",27,
1,2015-05-15 00:00:00.000000000,"68AG2",6.26,5.95,36,"Philipp Ludwig von Seidel",27,
0,2010-03-07 00:00:00.000000000,"68AG2",7.49,8.65,32,"Philipp Ludwig von Seidel",27,
0,2009-12-11 00:00:00.000000000,"68AG2",1.53,1.74,30,"Philipp Ludwig von Seidel",27,
0,2015-05-13 00:00:00.000000000,"68AG2",9.57,11.49,29,"Philipp Ludwig von Seidel",27,
0,2012-04-19 00:00:00.000000000,"68AG2",9.72,11.66,28,"Philipp Ludwig von Seidel",27,
0,2009-11-28 00:00:00.000000000,"68AG2",6.2,6.77,7,"Philipp Ludwig von Seidel",27,
0,2019-07-14 00:00:00.000000000,"68AG2",9.28,10.57,21,"Philipp Ludwig von Seidel",27,
0,2009-08-05 00:00:00.000000000,"68AG2",8.37,9.63,37,"Philipp Ludwig von Seidel",27,
0,2019-07-05 00:00:00.000000000,"68AG2",7.41,8.45,2,"Philipp Ludwig von Seidel",27,
0,2014-08-26 00:00:00.000000000,"68AG2",6.2,7.07,7,"Philipp Ludwig von Seidel",27,
0,2015-03-16 00:00:00.000000000,"68AG2",6.2,6.7,7,"Philipp Ludwig von Seidel",27,
0,2019-09-15 00:00:00.000000000,"68AG2",6.2,7.35,7,"Philipp Ludwig von Seidel",27,
0,2017-12-30 00:00:00.000000000,"68AG2",7.08,9.44,26,"Philipp Ludwig von Seidel",27,
0,2018-10-03 00:00:00.000000000,"68BRQ",4.47,5.18,29,"Philipp Ludwig von Seidel",27,
0,2018-06-30 00:00:00.000000000,"68BRQ",6.77,7.74,18,"Philipp Ludwig von Seidel",27,
0,2014-08-11 00:00:00.000000000,"68BRQ",7.52,9.02,21,"Philipp Ludwig von Seidel",27,
0,2014-09-16 00:00:00.000000000,"68BRQ",1.26,1.26,17,"Philipp Ludwig von Seidel",27,
1,2011-12-09 00:00:00.000000000,"68BRQ",3.93,3.85,16,"Philipp Ludwig von Seidel",27,
0,2014-07-07 00:00:00.000000000,"68BRQ",7.44,7.96,2,"Philipp Ludwig von Seidel",27,
0,2016-04-27 00:00:00.000000000,"699MN",7.71,9.17,3,"Philipp Ludwig von Seidel",27,
0,2016-04-30 00:00:00.000000000,"699MN",7.15,9.78,7,"Philipp Ludwig von Seidel",27,
1,2016-06-08 00:00:00.000000000,"699MN",5.9,5.78,2,"Philipp Ludwig von Seidel",27,
0,2009-08-31 00:00:00.000000000,"69PF4",5.42,5.64,8,"Philipp Ludwig von Seidel",27,
0,2013-04-27 00:00:00.000000000,"69PF4",4.45,4.88,4,"Philipp Ludwig von Seidel",27,
0,2017-06-10 00:00:00.000000000,"69PF4",7.12,7.59,27,"Philipp Ludwig von Seidel",27,
0,2017-06-07 00:00:00.000000000,"69PF4",8.26,9.17,18,"Philipp Ludwig von Seidel",27,
0,2012-10-09 00:00:00.000000000,"69PF4",8.26,8.43,18,"Philipp Ludwig von Seidel",27,
0,2017-06-09 00:00:00.000000000,"69PF4",4.53,4.58,21,"Philipp Ludwig von Seidel",27,
0,2018-08-28 00:00:00.000000000,"69PF4",4.53,4.85,21,"Philipp Ludwig von Seidel",27,
0,2013-01-10 00:00:00.000000000,"69PF4",4.15,4.36,20,"Philipp Ludwig von Seidel",27,
0,2012-10-14 00:00:00.000000000,"69PF4",8.09,9.43,29,"Philipp Ludwig von Seidel",27,
0,2013-06-27 00:00:00.000000000,"6ASJR",9.67,10.06,48,"Philipp Ludwig von Seidel",27,
0,2017-10-21 00:00:00.000000000,"6ASJR",4.49,5.21,36,"Philipp Ludwig von Seidel",27,
0,2010-11-12 00:00:00.000000000,"6ASJR",1.27,1.41,32,"Philipp Ludwig von Seidel",27,
0,2019-07-11 00:00:00.000000000,"6ASJR",8.61,9.82,30,"Philipp Ludwig von Seidel",27,
1,2018-09-06 00:00:00.000000000,"6ASJR",5.63,5.18,27,"Philipp Ludwig von Seidel",27,
0,2019-03-22 00:00:00.000000000,"6ASJR",5.84,6.37,25,"Philipp Ludwig von Seidel",27,
0,2018-11-22 00:00:00.000000000,"6ASJR",0.75,0.89,24,"Philipp Ludwig von Seidel",27,
0,2009-11-08 00:00:00.000000000,"6ASJR",0.22,0.26,11,"Philipp Ludwig von Seidel",27,
0,2013-03-31 00:00:00.000000000,"6ASJR",7.65,9.42,2,"Philipp Ludwig von Seidel",27,
0,2016-04-13 00:00:00.000000000,"6CDBD",5.92,6.1,21,"Philipp Ludwig von Seidel",27,
1,2009-11-03 00:00:00.000000000,"6CDBD",8.57,8.32,11,"Philipp Ludwig von Seidel",27,
1,2014-09-06 00:00:00.000000000,"6CDBD",6.96,6.77,2,"Philipp Ludwig von Seidel",27,
0,2014-01-24 00:00:00.000000000,"6CDBD",2.39,2.73,1,"Philipp Ludwig von Seidel",27,
0,2009-10-30 00:00:00.000000000,"6CDBD",5.92,6.63,21,"Philipp Ludwig von Seidel",27,
1,2016-04-14 00:00:00.000000000,"6CDBD",4.04,3.76,23,"Philipp Ludwig von Seidel",27,
0,2015-11-26 00:00:00.000000000,"6CFIU",8.34,10.27,12,"Philipp Ludwig von Seidel",27,
0,2010-11-28 00:00:00.000000000,"6CFIU",9.15,10.24,20,"Philipp Ludwig von Seidel",27,
0,2014-06-17 00:00:00.000000000,"6CFIU",9.77,11.33,24,"Philipp Ludwig von Seidel",27,
0,2012-10-07 00:00:00.000000000,"6DCYD",6.69,8.75,18,"Philipp Ludwig von Seidel",27,
0,2011-12-30 00:00:00.000000000,"6DCYD",3.24,3.4,9,"Philipp Ludwig von Seidel",27,
0,2009-04-26 00:00:00.000000000,"6DCYD",0.34,0.34,5,"Philipp Ludwig von Seidel",27,
0,2013-09-13 00:00:00.000000000,"6DCYD",4.35,4.7,35,"Philipp Ludwig von Seidel",27,
0,2012-05-17 00:00:00.000000000,"6DCYD",5.36,5.74,22,"Philipp Ludwig von Seidel",27,
0,2011-01-19 00:00:00.000000000,"6DCYD",2.52,2.82,19,"Philipp Ludwig von Seidel",27,
0,2014-04-05 00:00:00.000000000,"6DCYD",9.14,10.47,26,"Philipp Ludwig von Seidel",27,
0,2015-12-17 00:00:00.000000000,"6DQIY",1.64,1.87,21,"Philipp Ludwig von Seidel",27,
0,2017-02-20 00:00:00.000000000,"6DQIY",0.32,0.32,20,"Philipp Ludwig von Seidel",27,
0,2018-09-25 00:00:00.000000000,"6DQIY",8.35,8.52,19,"Philipp Ludwig von Seidel",27,
1,2009-05-19 00:00:00.000000000,"6DQIY",8.49,7.81,6,"Philipp Ludwig von Seidel",27,
0,2012-01-15 00:00:00.000000000,"6DQIY",8.43,9.18,25,"Philipp Ludwig von Seidel",27,
1,2009-10-26 00:00:00.000000000,"6DVMD",1.19,1.14,26,"Philipp Ludwig von Seidel",27,
0,2013-09-06 00:00:00.000000000,"6DVMD",3.82,4.17,11,"Philipp Ludwig von Seidel",27,
0,2019-09-23 00:00:00.000000000,"6DVMD",6.79,8.73,27,"Philipp Ludwig von Seidel",27,
0,2015-08-01 00:00:00.000000000,"6ED7U",0.25,0.31,5,"Philipp Ludwig von Seidel",27,
0,2010-10-15 00:00:00.000000000,"6ED7U",9.04,9.85,16,"Philipp Ludwig von Seidel",27,
0,2017-09-14 00:00:00.000000000,"6ED7U",9.72,10.98,36,"Philipp Ludwig von Seidel",27,
0,2009-07-20 00:00:00.000000000,"6ED7U",5.23,5.96,19,"Philipp Ludwig von Seidel",27,
0,2013-02-26 00:00:00.000000000,"6ED7U",2.48,2.9,24,"Philipp Ludwig von Seidel",27,
0,2017-08-31 00:00:00.000000000,"6ED7U",3.69,4.43,17,"Philipp Ludwig von Seidel",27,
0,2016-08-20 00:00:00.000000000,"6FGVE",4.92,5.61,3,"Philipp Ludwig von Seidel",27,
0,2015-11-26 00:00:00.000000000,"6FGVE",0.19,0.23,6,"Philipp Ludwig von Seidel",27,
0,2009-09-30 00:00:00.000000000,"6FGVE",0.19,0.19,6,"Philipp Ludwig von Seidel",27,
0,2012-09-07 00:00:00.000000000,"6FGVE",1.33,1.51,26,"Philipp Ludwig von Seidel",27,
0,2011-09-13 00:00:00.000000000,"6FGVE",5.35,5.99,17,"Philipp Ludwig von Seidel",27,
0,2019-05-08 00:00:00.000000000,"6FGVE",1.46,1.62,23,"Philipp Ludwig von Seidel",27,
0,2015-07-21 00:00:00.000000000,"6FGVE",6.02,7.1,8,"Philipp Ludwig von Seidel",27,
0,2016-04-03 00:00:00.000000000,"6GQQF",2.67,2.78,1,"Philipp Ludwig von Seidel",27,
0,2017-07-13 00:00:00.000000000,"6GQQF",2.82,3.13,4,"Philipp Ludwig von Seidel",27,
0,2010-08-22 00:00:00.000000000,"6GQQF",0.29,0.32,2,"Philipp Ludwig von Seidel",27,
1,2015-09-29 00:00:00.000000000,"6JED4",7.81,7.18,7,"Philipp Ludwig von Seidel",27,
1,2014-06-20 00:00:00.000000000,"6JED4",7.81,7.18,7,"Philipp Ludwig von Seidel",27,
0,2018-01-04 00:00:00.000000000,"6JED4",0.56,0.64,20,"Philipp Ludwig von Seidel",27,
0,2013-09-17 00:00:00.000000000,"6JED4",3.54,4.11,11,"Philipp Ludwig von Seidel",27,
0,2010-03-15 00:00:00.000000000,"6JED4",3.54,4.14,11,"Philipp Ludwig von Seidel",27,
0,2016-03-23 00:00:00.000000000,"6LB6U",8.73,9.78,6,"Philipp Ludwig von Seidel",27,
0,2009-12-17 00:00:00.000000000,"6LB6U",8.63,8.76,29,"Philipp Ludwig von Seidel",27,
1,2009-02-17 00:00:00.000000000,"6LB6U",9.51,9.36,17,"Philipp Ludwig von Seidel",27,
0,2019-11-17 00:00:00.000000000,"6LB6U",6.53,7.67,15,"Philipp Ludwig von Seidel",27,
0,2017-01-10 00:00:00.000000000,"6NK76",5.92,6.68,2,"Philipp Ludwig von Seidel",27,
0,2017-12-21 00:00:00.000000000,"6NK76",7.81,7.81,14,"Philipp Ludwig von Seidel",27,
0,2014-07-25 00:00:00.000000000,"6NK76",8.55,9.92,7,"Philipp Ludwig von Seidel",27,
0,2009-06-02 00:00:00.000000000,"6NK76",8.97,10.4,6,"Philipp Ludwig von Seidel",27,
0,2011-05-05 00:00:00.000000000,"6OUVC",3.89,4.67,3,"Philipp Ludwig von Seidel",27,
0,2009-07-31 00:00:00.000000000,"6OUVC",8.23,9.88,8,"Philipp Ludwig von Seidel",27,
0,2016-09-18 00:00:00.000000000,"6OUVC",0.33,0.36,10,"Philipp Ludwig von Seidel",27,
0,2012-10-17 00:00:00.000000000,"6OUVC",5.51,6.45,25,"Philipp Ludwig von Seidel",27,
0,2010-12-26 00:00:00.000000000,"6OUVC",1.94,2.33,38,"Philipp Ludwig von Seidel",27,
1,2011-11-10 00:00:00.000000000,"6OUVC",0.59,0.56,29,"Philipp Ludwig von Seidel",27,
0,2010-12-28 00:00:00.000000000,"6OUVC",9.03,10.47,36,"Philipp Ludwig von Seidel",27,
0,2015-07-13 00:00:00.000000000,"6OUVC",9.03,9.84,36,"Philipp Ludwig von Seidel",27,
0,2015-02-01 00:00:00.000000000,"6OUVC",2.89,2.97,27,"Philipp Ludwig von Seidel",27,
1,2010-05-25 00:00:00.000000000,"6RXA9",7.42,6.76,13,"Philipp Ludwig von Seidel",27,
1,2009-05-12 00:00:00.000000000,"6RXA9",4.86,4.81,24,"Philipp Ludwig von Seidel",27,
0,2016-02-06 00:00:00.000000000,"6RXA9",4.41,5.08,23,"Philipp Ludwig von Seidel",27,
0,2014-02-23 00:00:00.000000000,"6RXA9",8.33,9.86,15,"Philipp Ludwig von Seidel",27,
0,2011-05-31 00:00:00.000000000,"6TXTJ",7.79,8.18,2,"Philipp Ludwig von Seidel",27,
1,2014-08-18 00:00:00.000000000,"6TXTJ",3.05,3.02,21,"Philipp Ludwig von Seidel",27,
0,2011-05-07 00:00:00.000000000,"6TXTJ",4.62,5.22,45,"Philipp Ludwig von Seidel",27,
0,2019-09-03 00:00:00.000000000,"6TXTJ",9.76,10.73,37,"Philipp Ludwig von Seidel",27,
0,2019-08-18 00:00:00.000000000,"6TXTJ",8.62,9.14,26,"Philipp Ludwig von Seidel",27,
0,2013-03-05 00:00:00.000000000,"6V2Q8",1.83,2.2,1,"Philipp Ludwig von Seidel",27,
0,2015-09-23 00:00:00.000000000,"6X1O3",3.94,4.73,2,"Philipp Ludwig von Seidel",27,
0,2016-01-15 00:00:00.000000000,"6X1O3",6.21,7.02,3,"Philipp Ludwig von Seidel",27,
0,2014-05-27 00:00:00.000000000,"6X1O3",6.21,7.33,3,"Philipp Ludwig von Seidel",27,
1,2012-04-30 00:00:00.000000000,"6X1O3",3.49,3.38,16,"Philipp Ludwig von Seidel",27,
1,2011-10-27 00:00:00.000000000,"6X1O3",2.35,2.14,37,"Philipp Ludwig von Seidel",27,
0,2015-05-16 00:00:00.000000000,"6X1O3",8.15,8.88,20,"Philipp Ludwig von Seidel",27,
1,2010-08-19 00:00:00.000000000,"6X1O3",8.15,7.33,20,"Philipp Ludwig von Seidel",27,
1,2013-05-14 00:00:00.000000000,"6X1O3",5.72,5.38,24,"Philipp Ludwig von Seidel",27,
1,2014-03-17 00:00:00.000000000,"6X1O3",8.08,7.35,35,"Philipp Ludwig von Seidel",27,
1,2018-07-25 00:00:00.000000000,"6X1O3",8.02,7.22,17,"Philipp Ludwig von Seidel",27,
1,2011-09-22 00:00:00.000000000,"6Y6GP",6.67,6.47,3,"Philipp Ludwig von Seidel",27,
0,2015-11-16 00:00:00.000000000,"6Y6GP",1.48,1.75,2,"Philipp Ludwig von Seidel",27,
0,2010-10-12 00:00:00.000000000,"7081I",1.86,1.88,2,"Philipp Ludwig von Seidel",27,
0,2017-10-14 00:00:00.000000000,"7081I",0.37,0.45,30,"Philipp Ludwig von Seidel",27,
1,2010-10-16 00:00:00.000000000,"7081I",5.44,5.3,10,"Philipp Ludwig von Seidel",27,
0,2012-08-27 00:00:00.000000000,"7081I",5.44,5.93,10,"Philipp Ludwig von Seidel",27,
1,2019-03-07 00:00:00.000000000,"72EUE",1.26,1.24,8,"Philipp Ludwig von Seidel",27,
0,2014-07-06 00:00:00.000000000,"72EUE",5.62,6.82,13,"Philipp Ludwig von Seidel",27,
0,2017-10-12 00:00:00.000000000,"72EUE",4.35,5.09,14,"Philipp Ludwig von Seidel",27,
0,2014-07-17 00:00:00.000000000,"72EUE",8.72,9.86,34,"Philipp Ludwig von Seidel",27,
0,2014-01-31 00:00:00.000000000,"72EUE",3,3.34,22,"Philipp Ludwig von Seidel",27,
0,2011-10-28 00:00:00.000000000,"72EUE",2.19,2.49,31,"Philipp Ludwig von Seidel",27,
0,2010-03-24 00:00:00.000000000,"72EUE",0.5,0.54,21,"Philipp Ludwig von Seidel",27,
1,2016-02-10 00:00:00.000000000,"74NL5",4.03,3.79,4,"Philipp Ludwig von Seidel",27,
0,2009-08-16 00:00:00.000000000,"74NL5",0.49,0.58,15,"Philipp Ludwig von Seidel",27,
0,2011-11-30 00:00:00.000000000,"74NL5",2.15,2.26,13,"Philipp Ludwig von Seidel",27,
0,2012-07-28 00:00:00.000000000,"74NL5",2.15,2.17,13,"Philipp Ludwig von Seidel",27,
0,2009-01-08 00:00:00.000000000,"754HG",3.55,4.04,4,"Philipp Ludwig von Seidel",27,
0,2016-09-19 00:00:00.000000000,"754HG",4.28,5.13,6,"Philipp Ludwig von Seidel",27,
0,2018-12-02 00:00:00.000000000,"754HG",5.5,7.2,9,"Philipp Ludwig von Seidel",27,
0,2013-08-02 00:00:00.000000000,"754HG",5.95,6.43,21,"Philipp Ludwig von Seidel",27,
0,2018-12-13 00:00:00.000000000,"75L4V",5.72,6.69,10,"Philipp Ludwig von Seidel",27,
0,2017-05-15 00:00:00.000000000,"77QCV",3.96,3.99,13,"Philipp Ludwig von Seidel",27,
1,2019-05-19 00:00:00.000000000,"77QCV",6.04,5.78,10,"Philipp Ludwig von Seidel",27,
0,2011-01-06 00:00:00.000000000,"77QCV",1.25,1.35,16,"Philipp Ludwig von Seidel",27,
0,2017-03-28 00:00:00.000000000,"77QCV",4.64,5.43,26,"Philipp Ludwig von Seidel",27,
0,2013-10-24 00:00:00.000000000,"77QCV",2.4,2.5,32,"Philipp Ludwig von Seidel",27,
0,2013-09-21 00:00:00.000000000,"77QCV",2.4,2.98,36,"Philipp Ludwig von Seidel",27,
0,2013-12-22 00:00:00.000000000,"77QCV",5.72,6.11,42,"Philipp Ludwig von Seidel",27,
1,2014-08-03 00:00:00.000000000,"77QCV",5,4.83,15,"Philipp Ludwig von Seidel",27,
0,2012-06-17 00:00:00.000000000,"77QCV",6.4,7.46,9,"Philipp Ludwig von Seidel",27,
0,2013-07-26 00:00:00.000000000,"77QCV",1.65,1.93,5,"Philipp Ludwig von Seidel",27,
0,2011-07-24 00:00:00.000000000,"77QNY",8.84,9.19,11,"Philipp Ludwig von Seidel",27,
0,2009-09-16 00:00:00.000000000,"77QNY",5.71,6.73,15,"Philipp Ludwig von Seidel",27,
0,2012-03-28 00:00:00.000000000,"77QNY",2.95,3.13,32,"Philipp Ludwig von Seidel",27,
0,2015-11-25 00:00:00.000000000,"77QNY",3.64,4.15,37,"Philipp Ludwig von Seidel",27,
0,2012-03-17 00:00:00.000000000,"77QNY",5.46,6.96,7,"Philipp Ludwig von Seidel",27,
0,2013-08-09 00:00:00.000000000,"77QNY",2.4,2.86,4,"Philipp Ludwig von Seidel",27,
0,2019-02-10 00:00:00.000000000,"77QNY",6.07,7.54,3,"Philipp Ludwig von Seidel",27,
1,2010-01-27 00:00:00.000000000,"7BMCX",5.75,5.7,10,"Philipp Ludwig von Seidel",27,
0,2014-04-12 00:00:00.000000000,"7BMCX",7.91,8.06,9,"Philipp Ludwig von Seidel",27,
0,2015-04-17 00:00:00.000000000,"7BMCX",8.22,9.79,21,"Philipp Ludwig von Seidel",27,
0,2013-07-03 00:00:00.000000000,"7BMCX",8.56,9.07,11,"Philipp Ludwig von Seidel",27,
0,2010-02-04 00:00:00.000000000,"7BXS6",6.41,8.16,3,"Philipp Ludwig von Seidel",27,
0,2012-03-17 00:00:00.000000000,"7C0T1",3.15,3.79,13,"Philipp Ludwig von Seidel",27,
0,2009-09-24 00:00:00.000000000,"7C0T1",7.46,8.58,25,"Philipp Ludwig von Seidel",27,
0,2018-05-12 00:00:00.000000000,"7C0T1",2.68,3.27,23,"Philipp Ludwig von Seidel",27,
1,2015-03-25 00:00:00.000000000,"7C0T1",3.26,3,21,"Philipp Ludwig von Seidel",27,
1,2012-07-05 00:00:00.000000000,"7C0T1",2.6,2.55,19,"Philipp Ludwig von Seidel",27,
0,2010-03-01 00:00:00.000000000,"7C9N2",4.95,5.25,17,"Philipp Ludwig von Seidel",27,
