"RESULTADO","DATA_EXECUCAO","PRODUTO","TEMPO_PLAN","TEMPO_REAL","OPERACAO","NOME","ID_PESSOA",
0,2016-12-14 00:00:00.000000000,"7TJHI",6.66,6.79,32,"Stéphane Mallarmé",58,
0,2016-06-15 00:00:00.000000000,"7TJHI",0.23,0.26,43,"Stéphane Mallarmé",58,
1,2015-12-02 00:00:00.000000000,"7TJHI",4.27,3.98,48,"Stéphane Mallarmé",58,
0,2010-09-08 00:00:00.000000000,"7TRXD",2.91,3.02,7,"Stéphane Mallarmé",58,
0,2011-12-27 00:00:00.000000000,"7TRXD",6.47,7.96,10,"Stéphane Mallarmé",58,
0,2011-11-25 00:00:00.000000000,"7TRXD",6.69,7.15,19,"Stéphane Mallarmé",58,
1,2017-07-23 00:00:00.000000000,"7TRXD",2.89,2.88,21,"Stéphane Mallarmé",58,
0,2011-08-24 00:00:00.000000000,"7TRXD",1.1,1.2,25,"Stéphane Mallarmé",58,
1,2014-01-10 00:00:00.000000000,"7X6ZN",3.01,2.83,1,"Stéphane Mallarmé",58,
1,2017-03-27 00:00:00.000000000,"7X6ZN",8.41,8.16,4,"Stéphane Mallarmé",58,
1,2013-09-04 00:00:00.000000000,"7X6ZN",5.51,5.45,15,"Stéphane Mallarmé",58,
0,2013-01-05 00:00:00.000000000,"7X6ZN",4.81,6.31,10,"Stéphane Mallarmé",58,
0,2010-09-11 00:00:00.000000000,"7X6ZN",1.94,2.41,13,"Stéphane Mallarmé",58,
1,2018-07-01 00:00:00.000000000,"7X6ZN",2.47,2.39,9,"Stéphane Mallarmé",58,
0,2019-10-16 00:00:00.000000000,"7Y2WS",6.45,7.1,21,"Stéphane Mallarmé",58,
0,2018-02-25 00:00:00.000000000,"7Y2WS",9.96,10.46,9,"Stéphane Mallarmé",58,
0,2014-10-18 00:00:00.000000000,"7Y2WS",8.71,9.79,11,"Stéphane Mallarmé",58,
0,2017-10-05 00:00:00.000000000,"7Y2WS",7.31,7.45,12,"Stéphane Mallarmé",58,
0,2014-08-06 00:00:00.000000000,"7Y2WS",6.18,6.24,13,"Stéphane Mallarmé",58,
0,2013-06-19 00:00:00.000000000,"7Y2WS",0.31,0.41,15,"Stéphane Mallarmé",58,
0,2012-03-01 00:00:00.000000000,"7YBOX",4.78,4.97,3,"Stéphane Mallarmé",58,
0,2012-11-03 00:00:00.000000000,"7YBOX",3.76,4.33,6,"Stéphane Mallarmé",58,
0,2011-08-24 00:00:00.000000000,"7YBOX",5.69,6.03,5,"Stéphane Mallarmé",58,
0,2019-07-26 00:00:00.000000000,"7YEHP",4.18,4.39,5,"Stéphane Mallarmé",58,
0,2015-06-10 00:00:00.000000000,"7YOPV",5.17,5.79,31,"Stéphane Mallarmé",58,
0,2018-07-06 00:00:00.000000000,"7YOPV",1.62,1.7,5,"Stéphane Mallarmé",58,
1,2018-08-17 00:00:00.000000000,"7YOPV",0.26,0.24,14,"Stéphane Mallarmé",58,
1,2012-06-25 00:00:00.000000000,"7YOPV",6.26,6.14,20,"Stéphane Mallarmé",58,
0,2018-08-03 00:00:00.000000000,"7YOPV",7.78,8.56,40,"Stéphane Mallarmé",58,
1,2010-08-25 00:00:00.000000000,"7YTSF",3.58,3.51,1,"Stéphane Mallarmé",58,
1,2019-03-21 00:00:00.000000000,"7Z8G9",3.82,3.79,9,"Stéphane Mallarmé",58,
0,2010-10-08 00:00:00.000000000,"7Z8G9",1.6,1.88,26,"Stéphane Mallarmé",58,
0,2015-06-26 00:00:00.000000000,"7ZDL5",8.43,8.59,9,"Stéphane Mallarmé",58,
0,2011-03-10 00:00:00.000000000,"7ZDL5",7.81,7.88,11,"Stéphane Mallarmé",58,
0,2019-07-28 00:00:00.000000000,"81AIS",2.36,2.81,7,"Stéphane Mallarmé",58,
1,2014-11-23 00:00:00.000000000,"81B39",9.38,8.72,13,"Stéphane Mallarmé",58,
0,2013-08-30 00:00:00.000000000,"81B39",8.47,8.72,12,"Stéphane Mallarmé",58,
0,2014-06-29 00:00:00.000000000,"81B39",0.15,0.19,17,"Stéphane Mallarmé",58,
0,2019-10-24 00:00:00.000000000,"81B39",9.66,11.1,15,"Stéphane Mallarmé",58,
0,2011-03-20 00:00:00.000000000,"81B39",3.08,4.03,26,"Stéphane Mallarmé",58,
0,2016-01-20 00:00:00.000000000,"82JKU",1.21,1.31,14,"Stéphane Mallarmé",58,
0,2017-12-14 00:00:00.000000000,"82JKU",1.21,1.45,14,"Stéphane Mallarmé",58,
0,2013-12-09 00:00:00.000000000,"82JKU",5.07,5.38,26,"Stéphane Mallarmé",58,
0,2015-03-29 00:00:00.000000000,"82JKU",3.84,4.6,29,"Stéphane Mallarmé",58,
0,2016-03-16 00:00:00.000000000,"82JKU",4.48,4.79,30,"Stéphane Mallarmé",58,
0,2015-11-16 00:00:00.000000000,"83L3A",9.66,10.24,1,"Stéphane Mallarmé",58,
1,2013-04-01 00:00:00.000000000,"83SE2",2.28,2.16,20,"Stéphane Mallarmé",58,
0,2013-07-18 00:00:00.000000000,"83SE2",0.31,0.35,5,"Stéphane Mallarmé",58,
0,2016-08-12 00:00:00.000000000,"83SE2",9.11,10.02,6,"Stéphane Mallarmé",58,
0,2011-07-13 00:00:00.000000000,"84E9S",3.95,4.65,2,"Stéphane Mallarmé",58,
0,2012-06-10 00:00:00.000000000,"84E9S",0.52,0.53,5,"Stéphane Mallarmé",58,
0,2010-03-11 00:00:00.000000000,"84E9S",3.95,4.38,2,"Stéphane Mallarmé",58,
0,2017-03-27 00:00:00.000000000,"85P5R",2.99,3.29,4,"Stéphane Mallarmé",58,
0,2010-07-01 00:00:00.000000000,"85P5R",0.72,0.73,16,"Stéphane Mallarmé",58,
0,2017-11-14 00:00:00.000000000,"85WDI",8.32,8.74,1,"Stéphane Mallarmé",58,
1,2010-01-19 00:00:00.000000000,"85WDI",9.54,9.16,3,"Stéphane Mallarmé",58,
1,2014-04-30 00:00:00.000000000,"85WDI",7.86,7.07,5,"Stéphane Mallarmé",58,
1,2010-02-16 00:00:00.000000000,"85WDI",6.31,5.74,8,"Stéphane Mallarmé",58,
0,2016-06-10 00:00:00.000000000,"86X06",0.63,0.65,29,"Stéphane Mallarmé",58,
1,2010-10-31 00:00:00.000000000,"86X06",4.21,4.08,27,"Stéphane Mallarmé",58,
0,2019-09-21 00:00:00.000000000,"86X06",6.87,7.77,21,"Stéphane Mallarmé",58,
0,2019-02-25 00:00:00.000000000,"86X06",5.01,5.36,18,"Stéphane Mallarmé",58,
0,2016-05-31 00:00:00.000000000,"86X06",4.06,4.71,13,"Stéphane Mallarmé",58,
0,2019-12-09 00:00:00.000000000,"86X06",5.93,6.34,9,"Stéphane Mallarmé",58,
0,2015-05-15 00:00:00.000000000,"86X06",6.12,6.43,10,"Stéphane Mallarmé",58,
0,2011-04-16 00:00:00.000000000,"86X06",5.45,7.2,11,"Stéphane Mallarmé",58,
0,2019-02-19 00:00:00.000000000,"86X06",4.99,5.89,6,"Stéphane Mallarmé",58,
0,2009-05-30 00:00:00.000000000,"86X06",5.1,5.78,5,"Stéphane Mallarmé",58,
1,2016-11-14 00:00:00.000000000,"86X06",9.23,9.13,4,"Stéphane Mallarmé",58,
1,2010-12-20 00:00:00.000000000,"86X06",6.47,6.02,1,"Stéphane Mallarmé",58,
0,2016-11-12 00:00:00.000000000,"86X06",6.47,8.25,1,"Stéphane Mallarmé",58,
0,2009-08-22 00:00:00.000000000,"881OB",6.74,7.92,1,"Stéphane Mallarmé",58,
0,2016-03-01 00:00:00.000000000,"881OB",3.95,4.03,2,"Stéphane Mallarmé",58,
0,2015-02-20 00:00:00.000000000,"881OB",7.33,7.63,3,"Stéphane Mallarmé",58,
0,2012-12-05 00:00:00.000000000,"881OB",3.81,4.3,10,"Stéphane Mallarmé",58,
0,2019-11-14 00:00:00.000000000,"881OB",2.12,2.44,22,"Stéphane Mallarmé",58,
0,2016-05-14 00:00:00.000000000,"89U3Y",4.64,5.26,7,"Stéphane Mallarmé",58,
0,2015-10-31 00:00:00.000000000,"89U3Y",9.61,10.57,11,"Stéphane Mallarmé",58,
0,2011-03-04 00:00:00.000000000,"89U3Y",1.95,2.14,15,"Stéphane Mallarmé",58,
0,2011-04-27 00:00:00.000000000,"89ULV",1.02,1.2,1,"Stéphane Mallarmé",58,
0,2014-02-02 00:00:00.000000000,"89ULV",8.35,10.06,7,"Stéphane Mallarmé",58,
1,2010-07-07 00:00:00.000000000,"89ULV",7.72,7.65,19,"Stéphane Mallarmé",58,
0,2012-01-10 00:00:00.000000000,"89ULV",7.08,7.79,18,"Stéphane Mallarmé",58,
0,2014-03-01 00:00:00.000000000,"89ULV",8.53,11.77,13,"Stéphane Mallarmé",58,
0,2009-08-21 00:00:00.000000000,"8AAB1",5.61,6.5,4,"Stéphane Mallarmé",58,
1,2010-05-29 00:00:00.000000000,"8AAB1",3.48,3.26,5,"Stéphane Mallarmé",58,
0,2019-05-04 00:00:00.000000000,"8AAB1",7.96,8.48,6,"Stéphane Mallarmé",58,
0,2009-08-22 00:00:00.000000000,"8AAB1",7.18,8.04,8,"Stéphane Mallarmé",58,
0,2009-10-14 00:00:00.000000000,"8AAB1",6.88,7.09,35,"Stéphane Mallarmé",58,
0,2011-10-23 00:00:00.000000000,"8AAB1",3.51,4.64,18,"Stéphane Mallarmé",58,
1,2013-12-08 00:00:00.000000000,"8AAB1",2.66,2.5,24,"Stéphane Mallarmé",58,
0,2018-05-13 00:00:00.000000000,"8AAB1",8.75,11.24,25,"Stéphane Mallarmé",58,
1,2011-12-12 00:00:00.000000000,"8AAB1",7.08,6.87,31,"Stéphane Mallarmé",58,
0,2009-10-01 00:00:00.000000000,"8AAB1",6.7,7.9,16,"Stéphane Mallarmé",58,
0,2013-04-23 00:00:00.000000000,"8C752",8.51,9.45,12,"Stéphane Mallarmé",58,
1,2015-05-19 00:00:00.000000000,"8C752",4.33,3.9,6,"Stéphane Mallarmé",58,
0,2012-09-20 00:00:00.000000000,"8D73U",9,10.08,3,"Stéphane Mallarmé",58,
0,2013-10-31 00:00:00.000000000,"8D73U",9,9.99,3,"Stéphane Mallarmé",58,
1,2017-06-26 00:00:00.000000000,"8D73U",8.34,7.59,11,"Stéphane Mallarmé",58,
0,2015-11-04 00:00:00.000000000,"8D73U",0.1,0.12,43,"Stéphane Mallarmé",58,
0,2011-01-31 00:00:00.000000000,"8D73U",6.22,6.29,25,"Stéphane Mallarmé",58,
0,2018-06-13 00:00:00.000000000,"8D73U",7.67,8.52,33,"Stéphane Mallarmé",58,
0,2013-11-20 00:00:00.000000000,"8D73U",0.06,0.06,36,"Stéphane Mallarmé",58,
0,2019-03-10 00:00:00.000000000,"8D73U",5.92,6.47,13,"Stéphane Mallarmé",58,
0,2009-07-06 00:00:00.000000000,"8ETY5",9.65,10.9,9,"Stéphane Mallarmé",58,
0,2016-10-13 00:00:00.000000000,"8ETY5",7.01,8.06,40,"Stéphane Mallarmé",58,
1,2018-05-04 00:00:00.000000000,"8ETY5",7.29,7.14,36,"Stéphane Mallarmé",58,
0,2016-07-15 00:00:00.000000000,"8ETY5",9.96,11.35,20,"Stéphane Mallarmé",58,
0,2010-12-21 00:00:00.000000000,"8IK4D",2.11,2.17,6,"Stéphane Mallarmé",58,
1,2014-07-28 00:00:00.000000000,"8IK4D",9.65,8.97,7,"Stéphane Mallarmé",58,
0,2014-07-29 00:00:00.000000000,"8IK4D",8.48,9.16,12,"Stéphane Mallarmé",58,
0,2015-05-06 00:00:00.000000000,"8IK4D",0.84,0.84,14,"Stéphane Mallarmé",58,
0,2015-03-23 00:00:00.000000000,"8IK4D",2.99,3.5,22,"Stéphane Mallarmé",58,
0,2010-04-18 00:00:00.000000000,"8IK4D",7.56,8.33,23,"Stéphane Mallarmé",58,
0,2010-03-15 00:00:00.000000000,"8IK4D",1.31,1.48,29,"Stéphane Mallarmé",58,
0,2013-04-13 00:00:00.000000000,"8IXQO",3.78,4.71,1,"Stéphane Mallarmé",58,
0,2011-10-25 00:00:00.000000000,"8IXQO",3.24,4.2,2,"Stéphane Mallarmé",58,
0,2019-09-23 00:00:00.000000000,"8IXQO",6.08,6.29,6,"Stéphane Mallarmé",58,
0,2019-07-29 00:00:00.000000000,"8IXQO",9.88,11.52,9,"Stéphane Mallarmé",58,
1,2014-10-09 00:00:00.000000000,"8IXQO",7.48,7.3,13,"Stéphane Mallarmé",58,
0,2009-03-09 00:00:00.000000000,"8IXQO",7.62,9.88,19,"Stéphane Mallarmé",58,
1,2012-04-30 00:00:00.000000000,"8IXQO",4.85,4.66,22,"Stéphane Mallarmé",58,
1,2009-10-05 00:00:00.000000000,"8J05K",6.43,5.86,7,"Stéphane Mallarmé",58,
1,2010-02-03 00:00:00.000000000,"8J05K",4.37,3.94,10,"Stéphane Mallarmé",58,
0,2015-01-03 00:00:00.000000000,"8J05K",5.51,6.13,8,"Stéphane Mallarmé",58,
0,2018-12-06 00:00:00.000000000,"8KNYA",2.1,2.27,9,"Stéphane Mallarmé",58,
0,2009-03-13 00:00:00.000000000,"8KNYA",7.88,8.51,1,"Stéphane Mallarmé",58,
0,2009-03-22 00:00:00.000000000,"8KNYA",7.88,7.96,1,"Stéphane Mallarmé",58,
0,2013-06-29 00:00:00.000000000,"8KNYA",7.8,8.67,11,"Stéphane Mallarmé",58,
1,2010-01-25 00:00:00.000000000,"8KQ9S",8.19,7.78,9,"Stéphane Mallarmé",58,
1,2018-07-23 00:00:00.000000000,"8KQ9S",6.3,5.73,4,"Stéphane Mallarmé",58,
0,2012-05-23 00:00:00.000000000,"8KQ9S",6.3,6.74,4,"Stéphane Mallarmé",58,
0,2013-10-10 00:00:00.000000000,"8KQ9S",4.1,4.31,13,"Stéphane Mallarmé",58,
0,2015-09-30 00:00:00.000000000,"8N1HN",0,0,9,"Stéphane Mallarmé",58,
0,2011-09-10 00:00:00.000000000,"8N1HN",0.74,0.92,23,"Stéphane Mallarmé",58,
0,2019-12-02 00:00:00.000000000,"8N1HN",0.74,0.82,23,"Stéphane Mallarmé",58,
0,2019-07-23 00:00:00.000000000,"8N1HN",6.32,6.51,37,"Stéphane Mallarmé",58,
0,2015-10-08 00:00:00.000000000,"8N1HN",3.37,3.4,25,"Stéphane Mallarmé",58,
0,2012-04-22 00:00:00.000000000,"8N1HN",9.52,9.8,28,"Stéphane Mallarmé",58,
0,2012-04-19 00:00:00.000000000,"8N1HN",2.05,2.42,24,"Stéphane Mallarmé",58,
1,2013-01-19 00:00:00.000000000,"8OXUS",3.18,3.15,2,"Stéphane Mallarmé",58,
0,2014-09-21 00:00:00.000000000,"8OXUS",9.22,9.59,11,"Stéphane Mallarmé",58,
0,2013-12-27 00:00:00.000000000,"8OXUS",4.57,5.21,6,"Stéphane Mallarmé",58,
0,2018-12-09 00:00:00.000000000,"8OXUS",6.28,6.99,4,"Stéphane Mallarmé",58,
1,2009-09-10 00:00:00.000000000,"8T1O8",6.21,6.15,1,"Stéphane Mallarmé",58,
1,2016-03-04 00:00:00.000000000,"8T1O8",5.29,4.97,6,"Stéphane Mallarmé",58,
1,2017-03-06 00:00:00.000000000,"8T1O8",8.04,7.39,4,"Stéphane Mallarmé",58,
0,2016-06-22 00:00:00.000000000,"8T1O8",8.04,8.28,4,"Stéphane Mallarmé",58,
0,2016-07-10 00:00:00.000000000,"8V98X",7.65,8.05,1,"Stéphane Mallarmé",58,
0,2018-12-01 00:00:00.000000000,"8V98X",7.65,8.52,1,"Stéphane Mallarmé",58,
0,2013-09-12 00:00:00.000000000,"8V98X",6.52,7.18,13,"Stéphane Mallarmé",58,
0,2013-09-25 00:00:00.000000000,"8V98X",2.8,3.05,37,"Stéphane Mallarmé",58,
1,2017-02-08 00:00:00.000000000,"8V98X",1.68,1.51,26,"Stéphane Mallarmé",58,
0,2012-12-03 00:00:00.000000000,"8V98X",6.19,7.06,30,"Stéphane Mallarmé",58,
0,2016-04-10 00:00:00.000000000,"8V98X",4.17,4.25,35,"Stéphane Mallarmé",58,
0,2009-08-30 00:00:00.000000000,"8V98X",1.78,2.11,16,"Stéphane Mallarmé",58,
0,2018-03-04 00:00:00.000000000,"8XU9Y",5.05,6.21,30,"Stéphane Mallarmé",58,
0,2013-04-04 00:00:00.000000000,"8XU9Y",4.23,4.57,34,"Stéphane Mallarmé",58,
0,2013-03-28 00:00:00.000000000,"8XU9Y",4.23,5.08,34,"Stéphane Mallarmé",58,
0,2018-04-22 00:00:00.000000000,"8XU9Y",4.98,6.64,22,"Stéphane Mallarmé",58,
0,2011-03-23 00:00:00.000000000,"8XU9Y",7.66,9.19,2,"Stéphane Mallarmé",58,
1,2011-07-22 00:00:00.000000000,"8XU9Y",7.91,7.2,7,"Stéphane Mallarmé",58,
0,2016-02-13 00:00:00.000000000,"8XU9Y",6.82,7.73,11,"Stéphane Mallarmé",58,
0,2017-11-11 00:00:00.000000000,"8XUSX",9.35,12.26,11,"Stéphane Mallarmé",58,
0,2014-11-19 00:00:00.000000000,"8YTZV",2.13,2.45,17,"Stéphane Mallarmé",58,
0,2011-04-13 00:00:00.000000000,"8YTZV",8.81,9.52,27,"Stéphane Mallarmé",58,
0,2013-01-08 00:00:00.000000000,"8YTZV",8.81,10.4,27,"Stéphane Mallarmé",58,
0,2010-05-22 00:00:00.000000000,"8YTZV",3.13,3.73,36,"Stéphane Mallarmé",58,
1,2010-05-21 00:00:00.000000000,"8YTZV",8.33,8,32,"Stéphane Mallarmé",58,
1,2016-05-31 00:00:00.000000000,"8YTZV",7.44,6.7,33,"Stéphane Mallarmé",58,
0,2013-12-27 00:00:00.000000000,"8YTZV",8.51,9.88,30,"Stéphane Mallarmé",58,
0,2013-05-27 00:00:00.000000000,"8ZYG2",5.9,6.13,5,"Stéphane Mallarmé",58,
0,2018-12-27 00:00:00.000000000,"8ZYG2",9.55,9.66,9,"Stéphane Mallarmé",58,
0,2016-11-07 00:00:00.000000000,"8ZYG2",1.45,1.5,22,"Stéphane Mallarmé",58,
0,2014-10-26 00:00:00.000000000,"8ZYG2",4.24,5.59,32,"Stéphane Mallarmé",58,
1,2013-06-06 00:00:00.000000000,"8ZYG2",2,1.9,30,"Stéphane Mallarmé",58,
1,2017-06-06 00:00:00.000000000,"8ZYG2",8.02,7.38,31,"Stéphane Mallarmé",58,
0,2015-04-03 00:00:00.000000000,"8ZYG2",4.24,4.99,32,"Stéphane Mallarmé",58,
0,2011-11-23 00:00:00.000000000,"8ZYG2",1.45,1.87,22,"Stéphane Mallarmé",58,
0,2009-02-10 00:00:00.000000000,"92US4",3.06,3.43,1,"Stéphane Mallarmé",58,
0,2012-11-08 00:00:00.000000000,"92US4",7.31,7.38,8,"Stéphane Mallarmé",58,
0,2009-10-05 00:00:00.000000000,"92US4",7.31,7.89,8,"Stéphane Mallarmé",58,
0,2015-01-31 00:00:00.000000000,"93P23",6.6,7.62,9,"Stéphane Mallarmé",58,
0,2018-06-05 00:00:00.000000000,"967JZ",8.05,8.37,45,"Stéphane Mallarmé",58,
0,2011-11-27 00:00:00.000000000,"967JZ",9.86,11.67,43,"Stéphane Mallarmé",58,
0,2011-02-07 00:00:00.000000000,"967JZ",5.33,5.86,40,"Stéphane Mallarmé",58,
1,2013-06-21 00:00:00.000000000,"967JZ",6.4,6.28,35,"Stéphane Mallarmé",58,
0,2012-03-26 00:00:00.000000000,"967JZ",3.42,3.94,34,"Stéphane Mallarmé",58,
0,2019-03-19 00:00:00.000000000,"967JZ",3.85,4.5,23,"Stéphane Mallarmé",58,
1,2009-01-15 00:00:00.000000000,"967JZ",6.74,6.67,20,"Stéphane Mallarmé",58,
1,2018-05-15 00:00:00.000000000,"967JZ",9.49,9.21,12,"Stéphane Mallarmé",58,
0,2009-05-22 00:00:00.000000000,"967JZ",2.96,3.43,6,"Stéphane Mallarmé",58,
0,2018-06-24 00:00:00.000000000,"96A0O",8.11,9.99,28,"Stéphane Mallarmé",58,
0,2009-12-25 00:00:00.000000000,"96A0O",0.34,0.41,39,"Stéphane Mallarmé",58,
0,2019-08-20 00:00:00.000000000,"96A0O",2.29,2.47,1,"Stéphane Mallarmé",58,
1,2019-08-27 00:00:00.000000000,"96A0O",0.64,0.59,21,"Stéphane Mallarmé",58,
0,2012-07-17 00:00:00.000000000,"9AJZN",4.07,4.68,14,"Stéphane Mallarmé",58,
0,2012-07-12 00:00:00.000000000,"9AJZN",7.45,8.42,7,"Stéphane Mallarmé",58,
0,2019-11-11 00:00:00.000000000,"9AJZN",0.09,0.11,3,"Stéphane Mallarmé",58,
0,2010-01-12 00:00:00.000000000,"9AJZN",8.82,8.91,16,"Stéphane Mallarmé",58,
0,2012-01-23 00:00:00.000000000,"9AJZN",6.01,6.25,18,"Stéphane Mallarmé",58,
0,2016-12-30 00:00:00.000000000,"9AJZN",8.48,9.76,21,"Stéphane Mallarmé",58,
0,2013-03-27 00:00:00.000000000,"9AJZN",8.12,9.66,19,"Stéphane Mallarmé",58,
0,2015-08-10 00:00:00.000000000,"9AJZN",2.07,2.07,15,"Stéphane Mallarmé",58,
1,2015-08-14 00:00:00.000000000,"9C9WA",5.15,4.74,2,"Stéphane Mallarmé",58,
0,2014-02-20 00:00:00.000000000,"9C9WA",0.21,0.24,5,"Stéphane Mallarmé",58,
1,2014-03-17 00:00:00.000000000,"9C9WA",9.46,8.52,7,"Stéphane Mallarmé",58,
0,2012-09-06 00:00:00.000000000,"9C9WA",6.21,6.83,15,"Stéphane Mallarmé",58,
0,2014-03-19 00:00:00.000000000,"9C9WA",1.78,2.06,27,"Stéphane Mallarmé",58,
0,2013-10-17 00:00:00.000000000,"9EUNP",5.37,5.64,15,"Stéphane Mallarmé",58,
1,2017-02-15 00:00:00.000000000,"9F8O1",4.86,4.76,10,"Stéphane Mallarmé",58,
1,2010-04-19 00:00:00.000000000,"9F8O1",3.54,3.33,16,"Stéphane Mallarmé",58,
0,2011-06-06 00:00:00.000000000,"9F8O1",8.98,10.51,18,"Stéphane Mallarmé",58,
0,2009-11-18 00:00:00.000000000,"9FK9X",5.9,6.96,17,"Stéphane Mallarmé",58,
1,2017-04-28 00:00:00.000000000,"9FK9X",2.36,2.12,27,"Stéphane Mallarmé",58,
0,2013-07-05 00:00:00.000000000,"9FK9X",4.94,5.59,29,"Stéphane Mallarmé",58,
0,2019-11-08 00:00:00.000000000,"9FK9X",8.04,8.44,32,"Stéphane Mallarmé",58,
0,2018-01-21 00:00:00.000000000,"9FK9X",8.04,8.68,32,"Stéphane Mallarmé",58,
0,2018-01-12 00:00:00.000000000,"9FK9X",5.9,6.78,17,"Stéphane Mallarmé",58,
0,2010-12-21 00:00:00.000000000,"9FK9X",8.16,8.97,13,"Stéphane Mallarmé",58,
0,2009-11-13 00:00:00.000000000,"9FK9X",0.33,0.33,4,"Stéphane Mallarmé",58,
0,2018-01-09 00:00:00.000000000,"9FK9X",8.16,8.65,13,"Stéphane Mallarmé",58,
1,2019-08-29 00:00:00.000000000,"9FTYM",6.93,6.72,8,"Stéphane Mallarmé",58,
0,2012-12-28 00:00:00.000000000,"9FTYM",1.09,1.12,5,"Stéphane Mallarmé",58,
0,2009-04-26 00:00:00.000000000,"9FTYM",7.52,7.95,11,"Stéphane Mallarmé",58,
1,2012-08-06 00:00:00.000000000,"9GSMH",6.98,6.7,13,"Stéphane Mallarmé",58,
0,2018-12-20 00:00:00.000000000,"9GSMH",3.27,3.6,28,"Stéphane Mallarmé",58,
0,2013-05-05 00:00:00.000000000,"9GSMH",3.29,3.72,27,"Stéphane Mallarmé",58,
0,2015-01-02 00:00:00.000000000,"9GSMH",1.06,1.27,22,"Stéphane Mallarmé",58,
0,2013-06-01 00:00:00.000000000,"9HNJC",4.86,5.32,3,"Stéphane Mallarmé",58,
0,2013-07-06 00:00:00.000000000,"9HNJC",9.17,12.34,11,"Stéphane Mallarmé",58,
0,2015-11-10 00:00:00.000000000,"9HNJC",4.25,5.05,16,"Stéphane Mallarmé",58,
0,2013-10-07 00:00:00.000000000,"9HNJC",6.54,7.72,32,"Stéphane Mallarmé",58,
0,2019-06-02 00:00:00.000000000,"9HNJC",9.46,10.01,17,"Stéphane Mallarmé",58,
1,2017-11-28 00:00:00.000000000,"9HNJC",0.53,0.51,21,"Stéphane Mallarmé",58,
0,2009-07-30 00:00:00.000000000,"9HNJC",0.53,0.64,21,"Stéphane Mallarmé",58,
0,2017-06-03 00:00:00.000000000,"9HNJC",4.25,4.86,16,"Stéphane Mallarmé",58,
0,2014-05-10 00:00:00.000000000,"9J5RX",1.69,1.75,3,"Stéphane Mallarmé",58,
1,2011-03-04 00:00:00.000000000,"9J5RX",9.24,8.96,13,"Stéphane Mallarmé",58,
0,2014-05-12 00:00:00.000000000,"9J5RX",5.37,6.28,16,"Stéphane Mallarmé",58,
1,2010-07-22 00:00:00.000000000,"9J5RX",7.27,6.55,21,"Stéphane Mallarmé",58,
1,2019-03-19 00:00:00.000000000,"9J5RX",5.95,5.65,41,"Stéphane Mallarmé",58,
1,2014-05-20 00:00:00.000000000,"9J5RX",5.84,5.6,24,"Stéphane Mallarmé",58,
0,2014-06-20 00:00:00.000000000,"9J5RX",8.32,9.99,29,"Stéphane Mallarmé",58,
0,2018-08-07 00:00:00.000000000,"9J5RX",7.23,8.24,38,"Stéphane Mallarmé",58,
0,2019-09-01 00:00:00.000000000,"9J5RX",7.75,9.63,22,"Stéphane Mallarmé",58,
0,2015-10-30 00:00:00.000000000,"9LQGA",1.12,1.31,2,"Stéphane Mallarmé",58,
0,2017-10-24 00:00:00.000000000,"9LQGA",4.83,5.75,3,"Stéphane Mallarmé",58,
0,2017-07-04 00:00:00.000000000,"9LQGA",6.9,8.87,17,"Stéphane Mallarmé",58,
0,2009-06-18 00:00:00.000000000,"9LQGA",9.08,10.26,8,"Stéphane Mallarmé",58,
0,2014-10-15 00:00:00.000000000,"9LQGA",5.48,5.8,12,"Stéphane Mallarmé",58,
0,2015-08-27 00:00:00.000000000,"9LQGA",5.21,5.47,4,"Stéphane Mallarmé",58,
0,2011-04-27 00:00:00.000000000,"9M63N",2.39,2.87,9,"Stéphane Mallarmé",58,
0,2011-04-27 00:00:00.000000000,"9M63N",8.07,8.8,8,"Stéphane Mallarmé",58,
0,2011-01-04 00:00:00.000000000,"9R1GN",2.81,2.92,6,"Stéphane Mallarmé",58,
1,2019-03-15 00:00:00.000000000,"9R1GN",9.22,8.95,9,"Stéphane Mallarmé",58,
0,2012-05-21 00:00:00.000000000,"9R1GN",8.23,9.63,11,"Stéphane Mallarmé",58,
0,2018-09-04 00:00:00.000000000,"9R1GN",7.85,8.56,43,"Stéphane Mallarmé",58,
0,2012-08-27 00:00:00.000000000,"9R1GN",1.63,1.8,31,"Stéphane Mallarmé",58,
1,2019-03-28 00:00:00.000000000,"9R1GN",7.23,6.8,37,"Stéphane Mallarmé",58,
0,2018-06-16 00:00:00.000000000,"9R1GN",8.6,8.92,39,"Stéphane Mallarmé",58,
0,2016-10-05 00:00:00.000000000,"9R1GN",1.47,1.47,21,"Stéphane Mallarmé",58,
0,2009-09-02 00:00:00.000000000,"9STQJ",4.43,4.56,6,"Stéphane Mallarmé",58,
0,2015-10-13 00:00:00.000000000,"9STQJ",7.12,7.12,21,"Stéphane Mallarmé",58,
0,2011-07-15 00:00:00.000000000,"9STQJ",9.38,9.66,20,"Stéphane Mallarmé",58,
0,2018-01-29 00:00:00.000000000,"9STQJ",9.34,10.84,8,"Stéphane Mallarmé",58,
1,2014-10-21 00:00:00.000000000,"9TF6B",8.79,8.09,9,"Stéphane Mallarmé",58,
0,2016-04-03 00:00:00.000000000,"9TF6B",7.29,8.82,6,"Stéphane Mallarmé",58,
0,2014-06-25 00:00:00.000000000,"9UYK8",6.8,8.09,6,"Stéphane Mallarmé",58,
