"RESULTADO","DATA_EXECUCAO","PRODUTO","TEMPO_PLAN","TEMPO_REAL","OPERACAO","NOME","ID_PESSOA",
0,2010-11-22 00:00:00.000000000,"GUNTP",9.73,10.42,36,"Francesco Cossiga",107,
1,2017-04-19 00:00:00.000000000,"GUNTP",1.89,1.76,23,"Francesco Cossiga",107,
1,2010-11-14 00:00:00.000000000,"GUNTP",1.56,1.5,19,"Francesco Cossiga",107,
0,2015-05-20 00:00:00.000000000,"GVBRC",9.13,10.31,3,"Francesco Cossiga",107,
0,2019-08-07 00:00:00.000000000,"GVBRC",1.59,1.9,21,"Francesco Cossiga",107,
0,2014-02-26 00:00:00.000000000,"GVBRC",8.04,9.32,11,"Francesco Cossiga",107,
1,2010-06-08 00:00:00.000000000,"GVBRC",4.66,4.61,9,"Francesco Cossiga",107,
0,2017-05-23 00:00:00.000000000,"GVBRC",2.01,2.19,5,"Francesco Cossiga",107,
0,2014-05-26 00:00:00.000000000,"GVBRC",2.01,2.33,5,"Francesco Cossiga",107,
0,2014-02-24 00:00:00.000000000,"GVBRC",2.01,2.35,5,"Francesco Cossiga",107,
0,2014-12-19 00:00:00.000000000,"GWJMM",8.1,9.56,2,"Francesco Cossiga",107,
0,2014-04-22 00:00:00.000000000,"GWJMM",7.37,8.33,12,"Francesco Cossiga",107,
0,2015-11-28 00:00:00.000000000,"GZN4P",9.59,10.67,8,"Francesco Cossiga",107,
0,2013-06-22 00:00:00.000000000,"GZN4P",8.76,9.49,20,"Francesco Cossiga",107,
0,2010-12-29 00:00:00.000000000,"GZN4P",7.88,8.51,19,"Francesco Cossiga",107,
0,2013-05-04 00:00:00.000000000,"GZN4P",1.79,1.84,16,"Francesco Cossiga",107,
0,2018-05-02 00:00:00.000000000,"GZOZ6",1.22,1.38,8,"Francesco Cossiga",107,
0,2019-01-30 00:00:00.000000000,"GZOZ6",8.06,8.78,37,"Francesco Cossiga",107,
0,2011-10-05 00:00:00.000000000,"GZOZ6",1.03,1.03,32,"Francesco Cossiga",107,
0,2011-01-08 00:00:00.000000000,"GZOZ6",1.03,1.09,32,"Francesco Cossiga",107,
1,2016-02-08 00:00:00.000000000,"GZOZ6",6.74,6.27,31,"Francesco Cossiga",107,
0,2009-12-22 00:00:00.000000000,"GZOZ6",6.7,7.97,23,"Francesco Cossiga",107,
0,2016-05-06 00:00:00.000000000,"GZOZ6",2.48,2.7,17,"Francesco Cossiga",107,
0,2012-09-15 00:00:00.000000000,"GZOZ6",4.84,5.8,11,"Francesco Cossiga",107,
0,2013-03-07 00:00:00.000000000,"GZOZ6",4.84,5.52,11,"Francesco Cossiga",107,
0,2018-05-03 00:00:00.000000000,"GZOZ6",0.19,0.21,9,"Francesco Cossiga",107,
1,2014-02-20 00:00:00.000000000,"G1GTJ",5.68,5.46,8,"Francesco Cossiga",107,
0,2010-06-03 00:00:00.000000000,"G1GTJ",1.54,1.85,33,"Francesco Cossiga",107,
0,2011-07-10 00:00:00.000000000,"G1GTJ",9.82,11.21,22,"Francesco Cossiga",107,
0,2018-09-08 00:00:00.000000000,"G1GTJ",2.04,2.2,21,"Francesco Cossiga",107,
0,2013-08-05 00:00:00.000000000,"G1GTJ",2.54,2.74,18,"Francesco Cossiga",107,
0,2011-09-16 00:00:00.000000000,"G1GTJ",3.79,3.86,11,"Francesco Cossiga",107,
0,2018-08-23 00:00:00.000000000,"G5W0N",4.69,5.58,2,"Francesco Cossiga",107,
1,2009-07-01 00:00:00.000000000,"G5W0N",3.14,3.11,30,"Francesco Cossiga",107,
0,2013-11-10 00:00:00.000000000,"G5W0N",1.57,1.9,28,"Francesco Cossiga",107,
0,2015-06-06 00:00:00.000000000,"G5W0N",4.85,6.51,27,"Francesco Cossiga",107,
0,2011-05-16 00:00:00.000000000,"G5W0N",9.63,9.73,23,"Francesco Cossiga",107,
0,2010-12-25 00:00:00.000000000,"G5W0N",4.71,5.55,22,"Francesco Cossiga",107,
0,2011-05-16 00:00:00.000000000,"G5W0N",4.71,5.47,22,"Francesco Cossiga",107,
0,2019-07-10 00:00:00.000000000,"G5W0N",1.61,1.72,13,"Francesco Cossiga",107,
1,2016-09-16 00:00:00.000000000,"G5W0N",2.75,2.59,6,"Francesco Cossiga",107,
0,2014-04-25 00:00:00.000000000,"G5W0N",2.75,3.08,6,"Francesco Cossiga",107,
1,2016-03-22 00:00:00.000000000,"G5878",2.86,2.61,2,"Francesco Cossiga",107,
0,2017-11-17 00:00:00.000000000,"G5878",0.69,0.77,31,"Francesco Cossiga",107,
0,2012-05-13 00:00:00.000000000,"G5878",2.45,2.49,28,"Francesco Cossiga",107,
0,2010-10-03 00:00:00.000000000,"G5878",9.18,10.58,19,"Francesco Cossiga",107,
0,2016-03-31 00:00:00.000000000,"G5878",9.18,10,19,"Francesco Cossiga",107,
0,2010-07-09 00:00:00.000000000,"G5878",5.59,5.92,10,"Francesco Cossiga",107,
0,2014-09-28 00:00:00.000000000,"G5878",5.59,5.81,10,"Francesco Cossiga",107,
0,2017-08-24 00:00:00.000000000,"G5878",0.26,0.27,5,"Francesco Cossiga",107,
1,2015-04-30 00:00:00.000000000,"HCTMU",8.01,7.85,4,"Francesco Cossiga",107,
0,2016-10-12 00:00:00.000000000,"HIR55",7.1,7.96,7,"Francesco Cossiga",107,
0,2016-09-28 00:00:00.000000000,"HIR55",4.55,4.86,49,"Francesco Cossiga",107,
0,2016-09-25 00:00:00.000000000,"HIR55",4.36,5.07,41,"Francesco Cossiga",107,
1,2018-11-23 00:00:00.000000000,"HIR55",6.92,6.57,34,"Francesco Cossiga",107,
1,2009-08-11 00:00:00.000000000,"HIR55",0.92,0.88,33,"Francesco Cossiga",107,
0,2009-03-08 00:00:00.000000000,"HIR55",5.73,6.68,28,"Francesco Cossiga",107,
1,2017-05-23 00:00:00.000000000,"HIR55",5.73,5.33,28,"Francesco Cossiga",107,
1,2018-03-26 00:00:00.000000000,"HIR55",1.38,1.33,27,"Francesco Cossiga",107,
1,2010-05-03 00:00:00.000000000,"HIR55",1.45,1.39,17,"Francesco Cossiga",107,
0,2013-11-26 00:00:00.000000000,"HIR55",1.45,1.65,17,"Francesco Cossiga",107,
0,2018-03-17 00:00:00.000000000,"HIR55",8.56,9.22,10,"Francesco Cossiga",107,
0,2015-06-28 00:00:00.000000000,"HKLEU",8.11,9.36,4,"Francesco Cossiga",107,
1,2009-09-18 00:00:00.000000000,"HKLEU",3.91,3.68,9,"Francesco Cossiga",107,
1,2019-09-05 00:00:00.000000000,"HKLEU",0.56,0.53,7,"Francesco Cossiga",107,
1,2018-06-27 00:00:00.000000000,"HKLEU",1.63,1.59,5,"Francesco Cossiga",107,
0,2015-09-04 00:00:00.000000000,"HLZWD",9.81,10.2,3,"Francesco Cossiga",107,
0,2014-05-24 00:00:00.000000000,"HLZWD",9.91,12.43,9,"Francesco Cossiga",107,
0,2017-11-18 00:00:00.000000000,"HO1M5",8.41,10.17,5,"Francesco Cossiga",107,
0,2012-04-27 00:00:00.000000000,"HO1M5",4.4,5.15,11,"Francesco Cossiga",107,
0,2017-02-17 00:00:00.000000000,"HPXYV",4.7,4.88,3,"Francesco Cossiga",107,
0,2009-06-23 00:00:00.000000000,"HPXYV",7.61,7.99,11,"Francesco Cossiga",107,
1,2016-05-04 00:00:00.000000000,"HR6V3",3.14,2.92,21,"Francesco Cossiga",107,
0,2019-11-17 00:00:00.000000000,"HWISP",5.7,7.27,3,"Francesco Cossiga",107,
0,2019-08-24 00:00:00.000000000,"HWISP",3.59,3.6,25,"Francesco Cossiga",107,
0,2019-08-24 00:00:00.000000000,"HWISP",8.8,9.98,22,"Francesco Cossiga",107,
1,2017-11-03 00:00:00.000000000,"HWISP",1.57,1.52,18,"Francesco Cossiga",107,
0,2015-02-05 00:00:00.000000000,"HWISP",2.22,2.67,17,"Francesco Cossiga",107,
0,2013-09-09 00:00:00.000000000,"HWISP",9.57,11.39,15,"Francesco Cossiga",107,
1,2014-06-25 00:00:00.000000000,"HWISP",5.91,5.49,13,"Francesco Cossiga",107,
1,2014-09-04 00:00:00.000000000,"HXE7H",5.3,4.77,3,"Francesco Cossiga",107,
0,2010-05-22 00:00:00.000000000,"HXE7H",8.19,8.27,30,"Francesco Cossiga",107,
0,2014-09-16 00:00:00.000000000,"HXE7H",4.85,5.72,20,"Francesco Cossiga",107,
0,2019-08-24 00:00:00.000000000,"HXE7H",8.51,10.96,14,"Francesco Cossiga",107,
0,2011-07-31 00:00:00.000000000,"HXE7H",7.27,7.49,12,"Francesco Cossiga",107,
0,2009-05-10 00:00:00.000000000,"HYDRJ",1.18,1.62,9,"Francesco Cossiga",107,
0,2013-11-14 00:00:00.000000000,"HYDRJ",2.49,2.5,24,"Francesco Cossiga",107,
1,2013-09-27 00:00:00.000000000,"HYDRJ",2.29,2.25,23,"Francesco Cossiga",107,
0,2010-02-14 00:00:00.000000000,"HYDRJ",7.68,9.03,20,"Francesco Cossiga",107,
0,2010-09-19 00:00:00.000000000,"HYDRJ",6.03,7.08,18,"Francesco Cossiga",107,
0,2010-09-19 00:00:00.000000000,"HYDRJ",5.78,7.59,16,"Francesco Cossiga",107,
0,2010-12-02 00:00:00.000000000,"HZEFW",3.42,4.1,1,"Francesco Cossiga",107,
0,2018-10-01 00:00:00.000000000,"HZEFW",3.86,4.51,13,"Francesco Cossiga",107,
0,2012-05-23 00:00:00.000000000,"HZEFW",8.15,8.48,11,"Francesco Cossiga",107,
1,2010-08-03 00:00:00.000000000,"HZEFW",9.98,8.98,3,"Francesco Cossiga",107,
1,2015-04-30 00:00:00.000000000,"HZ5ZE",5.35,4.82,6,"Francesco Cossiga",107,
0,2014-04-04 00:00:00.000000000,"HZ5ZE",8.15,8.45,37,"Francesco Cossiga",107,
1,2019-05-04 00:00:00.000000000,"HZ5ZE",6.33,6.2,34,"Francesco Cossiga",107,
0,2011-09-06 00:00:00.000000000,"HZ5ZE",5.79,6.66,18,"Francesco Cossiga",107,
0,2012-05-06 00:00:00.000000000,"HZ5ZE",5.35,5.61,6,"Francesco Cossiga",107,
0,2014-11-19 00:00:00.000000000,"H0HV3",1.14,1.33,2,"Francesco Cossiga",107,
0,2019-03-26 00:00:00.000000000,"H0HV3",7.63,9,33,"Francesco Cossiga",107,
0,2015-12-25 00:00:00.000000000,"H0HV3",1.04,1.29,31,"Francesco Cossiga",107,
0,2019-03-24 00:00:00.000000000,"H0HV3",8.41,8.41,30,"Francesco Cossiga",107,
0,2011-03-02 00:00:00.000000000,"H0HV3",9.56,10.14,20,"Francesco Cossiga",107,
0,2019-06-06 00:00:00.000000000,"H0HV3",1.09,1.29,19,"Francesco Cossiga",107,
0,2010-08-23 00:00:00.000000000,"H0HV3",3.35,3.52,16,"Francesco Cossiga",107,
0,2011-02-21 00:00:00.000000000,"H0HV3",1.32,1.72,11,"Francesco Cossiga",107,
0,2018-01-07 00:00:00.000000000,"H0HV3",6.07,6.88,8,"Francesco Cossiga",107,
0,2019-04-04 00:00:00.000000000,"H0PL2",2.78,2.95,16,"Francesco Cossiga",107,
0,2019-05-16 00:00:00.000000000,"H0PL2",3.32,3.95,48,"Francesco Cossiga",107,
0,2018-12-14 00:00:00.000000000,"H0PL2",2.52,2.8,45,"Francesco Cossiga",107,
1,2019-04-12 00:00:00.000000000,"H0PL2",2.71,2.55,31,"Francesco Cossiga",107,
0,2017-03-26 00:00:00.000000000,"H0PL2",2.46,2.84,26,"Francesco Cossiga",107,
0,2011-07-09 00:00:00.000000000,"H0PL2",4.66,5.08,23,"Francesco Cossiga",107,
0,2018-10-21 00:00:00.000000000,"H0PL2",4.85,5.29,20,"Francesco Cossiga",107,
0,2010-06-12 00:00:00.000000000,"H0PL2",7.56,7.95,19,"Francesco Cossiga",107,
0,2018-05-23 00:00:00.000000000,"H5VZS",0.58,0.7,6,"Francesco Cossiga",107,
0,2015-09-07 00:00:00.000000000,"H5VZS",0.17,0.22,14,"Francesco Cossiga",107,
0,2012-08-20 00:00:00.000000000,"H5VZS",8.77,10.09,11,"Francesco Cossiga",107,
0,2010-05-27 00:00:00.000000000,"H6ZVF",0.73,0.76,10,"Francesco Cossiga",107,
0,2013-11-06 00:00:00.000000000,"H6ZVF",5.63,5.63,13,"Francesco Cossiga",107,
0,2018-08-27 00:00:00.000000000,"H8LCU",0.35,0.38,1,"Francesco Cossiga",107,
1,2014-11-22 00:00:00.000000000,"H8LCU",5.22,5.21,29,"Francesco Cossiga",107,
0,2018-11-12 00:00:00.000000000,"H8LCU",1.23,1.29,25,"Francesco Cossiga",107,
1,2012-03-02 00:00:00.000000000,"H8LCU",4.47,4.12,23,"Francesco Cossiga",107,
0,2010-09-27 00:00:00.000000000,"H8LCU",2.64,2.91,21,"Francesco Cossiga",107,
0,2018-11-05 00:00:00.000000000,"H8LCU",8.65,9.17,17,"Francesco Cossiga",107,
0,2015-09-20 00:00:00.000000000,"H8LCU",2.47,3.18,12,"Francesco Cossiga",107,
0,2017-10-21 00:00:00.000000000,"H8LCU",2.47,2.67,12,"Francesco Cossiga",107,
0,2018-08-29 00:00:00.000000000,"H8LCU",7.72,8.18,10,"Francesco Cossiga",107,
0,2019-08-03 00:00:00.000000000,"H8LCU",0.74,0.86,8,"Francesco Cossiga",107,
0,2013-01-23 00:00:00.000000000,"H8LCU",0.87,0.87,4,"Francesco Cossiga",107,
0,2013-08-29 00:00:00.000000000,"H8LCU",0.87,0.97,4,"Francesco Cossiga",107,
0,2018-01-06 00:00:00.000000000,"H8SM0",8.55,8.72,1,"Francesco Cossiga",107,
0,2015-12-20 00:00:00.000000000,"H8SM0",5.28,5.79,33,"Francesco Cossiga",107,
1,2017-03-07 00:00:00.000000000,"H8SM0",3.08,3.01,25,"Francesco Cossiga",107,
0,2015-07-16 00:00:00.000000000,"H8WLV",4.78,5.06,4,"Francesco Cossiga",107,
0,2018-12-27 00:00:00.000000000,"H8WLV",9.38,9.66,49,"Francesco Cossiga",107,
0,2010-06-24 00:00:00.000000000,"H8WLV",8.25,8.66,48,"Francesco Cossiga",107,
0,2009-11-28 00:00:00.000000000,"H8WLV",3.46,3.91,47,"Francesco Cossiga",107,
0,2012-05-06 00:00:00.000000000,"H8WLV",0.73,0.94,38,"Francesco Cossiga",107,
0,2014-03-07 00:00:00.000000000,"H8WLV",4.7,5.22,37,"Francesco Cossiga",107,
0,2009-07-13 00:00:00.000000000,"H8WLV",5.32,5.75,36,"Francesco Cossiga",107,
1,2016-07-09 00:00:00.000000000,"H8WLV",2.25,2.09,27,"Francesco Cossiga",107,
0,2010-10-09 00:00:00.000000000,"H8WLV",5.6,6.9,25,"Francesco Cossiga",107,
1,2016-07-08 00:00:00.000000000,"H8WLV",1.11,1.02,24,"Francesco Cossiga",107,
0,2009-04-10 00:00:00.000000000,"H8WLV",5.12,5.63,18,"Francesco Cossiga",107,
0,2014-10-30 00:00:00.000000000,"H8WLV",5.26,5.41,17,"Francesco Cossiga",107,
1,2014-10-27 00:00:00.000000000,"H8WLV",1.92,1.9,13,"Francesco Cossiga",107,
0,2016-12-13 00:00:00.000000000,"H87RV",7.33,8.72,5,"Francesco Cossiga",107,
0,2018-10-14 00:00:00.000000000,"H87RV",4.7,4.89,44,"Francesco Cossiga",107,
0,2016-12-08 00:00:00.000000000,"H87RV",9.56,9.94,38,"Francesco Cossiga",107,
0,2011-10-02 00:00:00.000000000,"H87RV",8.12,8.62,35,"Francesco Cossiga",107,
0,2017-05-31 00:00:00.000000000,"H87RV",9.38,11.16,30,"Francesco Cossiga",107,
1,2012-06-06 00:00:00.000000000,"H87RV",2.8,2.52,28,"Francesco Cossiga",107,
0,2009-02-07 00:00:00.000000000,"H87RV",7.76,8.21,25,"Francesco Cossiga",107,
0,2011-08-19 00:00:00.000000000,"H87RV",9.38,10.6,13,"Francesco Cossiga",107,
1,2015-09-23 00:00:00.000000000,"IAR1N",0.21,0.2,3,"Francesco Cossiga",107,
0,2010-02-16 00:00:00.000000000,"IAR1N",4.26,4.61,11,"Francesco Cossiga",107,
0,2015-02-14 00:00:00.000000000,"IAR1N",4.26,5.16,11,"Francesco Cossiga",107,
1,2018-12-26 00:00:00.000000000,"IAR1N",3.88,3.53,7,"Francesco Cossiga",107,
0,2015-12-17 00:00:00.000000000,"IAR1N",9.02,9.74,5,"Francesco Cossiga",107,
0,2011-01-20 00:00:00.000000000,"IFUHU",0.51,0.56,10,"Francesco Cossiga",107,
0,2011-01-21 00:00:00.000000000,"IFUHU",9.53,10.19,13,"Francesco Cossiga",107,
1,2011-03-04 00:00:00.000000000,"IFUHU",9.53,9.24,13,"Francesco Cossiga",107,
0,2018-12-01 00:00:00.000000000,"IL1H8",5.87,7.04,7,"Francesco Cossiga",107,
0,2017-11-26 00:00:00.000000000,"IL1H8",7.42,9.73,44,"Francesco Cossiga",107,
0,2014-01-01 00:00:00.000000000,"IL1H8",7.66,9.77,38,"Francesco Cossiga",107,
1,2009-09-15 00:00:00.000000000,"IL1H8",7.66,7.43,38,"Francesco Cossiga",107,
1,2010-11-05 00:00:00.000000000,"IL1H8",1.91,1.87,36,"Francesco Cossiga",107,
1,2011-11-07 00:00:00.000000000,"IL1H8",3.58,3.36,12,"Francesco Cossiga",107,
0,2017-01-15 00:00:00.000000000,"IONVH",8.18,9.25,5,"Francesco Cossiga",107,
0,2012-04-20 00:00:00.000000000,"IONVH",8.44,8.52,40,"Francesco Cossiga",107,
0,2010-07-31 00:00:00.000000000,"IONVH",0.03,0.03,36,"Francesco Cossiga",107,
0,2015-09-06 00:00:00.000000000,"IONVH",1.53,2.09,33,"Francesco Cossiga",107,
0,2018-05-09 00:00:00.000000000,"IONVH",6.16,7.27,30,"Francesco Cossiga",107,
0,2014-05-19 00:00:00.000000000,"IONVH",1.71,1.83,23,"Francesco Cossiga",107,
0,2013-06-30 00:00:00.000000000,"IONVH",9.27,11.42,19,"Francesco Cossiga",107,
0,2017-11-10 00:00:00.000000000,"IONVH",6.45,6.58,9,"Francesco Cossiga",107,
1,2013-12-05 00:00:00.000000000,"IPVE6",9.59,9.4,7,"Francesco Cossiga",107,
1,2014-11-24 00:00:00.000000000,"IPVE6",4.99,4.54,13,"Francesco Cossiga",107,
0,2011-01-29 00:00:00.000000000,"IPVE6",2.36,2.65,9,"Francesco Cossiga",107,
0,2009-01-25 00:00:00.000000000,"IP6VW",7.82,9.69,6,"Francesco Cossiga",107,
1,2009-09-28 00:00:00.000000000,"IP6VW",8.35,7.85,19,"Francesco Cossiga",107,
0,2019-08-30 00:00:00.000000000,"IP6VW",3.16,3.61,17,"Francesco Cossiga",107,
1,2016-01-29 00:00:00.000000000,"IP6VW",1.63,1.6,13,"Francesco Cossiga",107,
0,2013-08-03 00:00:00.000000000,"IP6VW",3.52,4.58,12,"Francesco Cossiga",107,
0,2016-01-27 00:00:00.000000000,"IP6VW",6,6.18,8,"Francesco Cossiga",107,
0,2013-07-29 00:00:00.000000000,"IQNBU",1.21,1.4,3,"Francesco Cossiga",107,
0,2010-03-19 00:00:00.000000000,"IQNBU",9.93,11.42,6,"Francesco Cossiga",107,
0,2012-01-08 00:00:00.000000000,"IQNBU",4.43,5.06,5,"Francesco Cossiga",107,
0,2018-09-07 00:00:00.000000000,"IQYAY",9.65,9.74,1,"Francesco Cossiga",107,
0,2015-02-03 00:00:00.000000000,"IQYAY",1.15,1.23,13,"Francesco Cossiga",107,
0,2014-12-18 00:00:00.000000000,"IQYAY",2.01,2.21,11,"Francesco Cossiga",107,
0,2009-06-15 00:00:00.000000000,"IQYAY",2.64,2.85,10,"Francesco Cossiga",107,
0,2010-08-19 00:00:00.000000000,"IQYAY",4.59,4.86,9,"Francesco Cossiga",107,
0,2014-08-31 00:00:00.000000000,"IRQZ4",4.61,4.93,2,"Francesco Cossiga",107,
0,2009-09-28 00:00:00.000000000,"IRQZ4",4.74,5.69,5,"Francesco Cossiga",107,
0,2015-10-29 00:00:00.000000000,"IRQZ4",5.38,6.46,4,"Francesco Cossiga",107,
0,2013-07-27 00:00:00.000000000,"IRQZ4",7.68,8.63,3,"Francesco Cossiga",107,
1,2010-07-12 00:00:00.000000000,"ISNFA",8.2,7.7,10,"Francesco Cossiga",107,
0,2013-12-20 00:00:00.000000000,"ISNFA",1.2,1.23,42,"Francesco Cossiga",107,
1,2014-04-18 00:00:00.000000000,"ISNFA",1.17,1.08,37,"Francesco Cossiga",107,
0,2010-03-13 00:00:00.000000000,"ISNFA",1.17,1.2,37,"Francesco Cossiga",107,
0,2013-02-17 00:00:00.000000000,"ISNFA",4.11,4.85,34,"Francesco Cossiga",107,
0,2019-01-27 00:00:00.000000000,"ISNFA",6.32,6.77,32,"Francesco Cossiga",107,
0,2013-03-20 00:00:00.000000000,"ISNFA",8.18,8.26,19,"Francesco Cossiga",107,
0,2010-07-13 00:00:00.000000000,"ISNFA",9.01,9.28,13,"Francesco Cossiga",107,
0,2011-08-03 00:00:00.000000000,"ISRFR",8.38,9.39,4,"Francesco Cossiga",107,
1,2009-10-13 00:00:00.000000000,"ISRFR",9.68,9.39,15,"Francesco Cossiga",107,
0,2010-08-05 00:00:00.000000000,"ISRFR",4.8,5.09,12,"Francesco Cossiga",107,
0,2013-05-27 00:00:00.000000000,"ISRFR",2.99,3.8,11,"Francesco Cossiga",107,
0,2013-11-16 00:00:00.000000000,"IST2P",4.16,4.97,17,"Francesco Cossiga",107,
0,2011-10-26 00:00:00.000000000,"IST2P",4.16,4.24,17,"Francesco Cossiga",107,
0,2010-07-09 00:00:00.000000000,"IUUQ4",2.76,2.84,8,"Francesco Cossiga",107,
0,2015-06-16 00:00:00.000000000,"IUUQ4",6.33,6.96,29,"Francesco Cossiga",107,
0,2012-12-10 00:00:00.000000000,"IUUQ4",6.36,6.36,9,"Francesco Cossiga",107,
0,2014-07-22 00:00:00.000000000,"IUUQ4",6.36,7.37,9,"Francesco Cossiga",107,
1,2017-10-13 00:00:00.000000000,"IXYNB",3.03,2.79,1,"Francesco Cossiga",107,
0,2010-06-19 00:00:00.000000000,"IX3KV",0.98,1.2,10,"Francesco Cossiga",107,
0,2010-04-15 00:00:00.000000000,"I1AQP",2.2,2.42,2,"Francesco Cossiga",107,
0,2019-01-16 00:00:00.000000000,"I1AQP",1.69,1.89,32,"Francesco Cossiga",107,
1,2015-06-01 00:00:00.000000000,"I1AQP",7.82,7.35,13,"Francesco Cossiga",107,
0,2019-11-20 00:00:00.000000000,"I1AQP",5.8,6.56,12,"Francesco Cossiga",107,
0,2018-12-31 00:00:00.000000000,"I1AQP",5.65,6.17,6,"Francesco Cossiga",107,
0,2010-05-16 00:00:00.000000000,"I1AQP",0.18,0.21,4,"Francesco Cossiga",107,
0,2016-10-15 00:00:00.000000000,"I1JEE",6.02,7.32,2,"Francesco Cossiga",107,
0,2011-08-20 00:00:00.000000000,"I1JEE",9.32,9.41,13,"Francesco Cossiga",107,
1,2009-06-15 00:00:00.000000000,"I1JEE",1.13,1.1,5,"Francesco Cossiga",107,
0,2016-11-21 00:00:00.000000000,"I1JEE",5.83,6.88,4,"Francesco Cossiga",107,
1,2015-10-29 00:00:00.000000000,"I30KB",0.76,0.71,8,"Francesco Cossiga",107,
0,2009-09-09 00:00:00.000000000,"I30KB",8.83,9.36,9,"Francesco Cossiga",107,
0,2016-11-21 00:00:00.000000000,"I36F2",2.42,2.64,4,"Francesco Cossiga",107,
0,2011-09-06 00:00:00.000000000,"I36F2",9.49,11.38,39,"Francesco Cossiga",107,
0,2012-01-08 00:00:00.000000000,"I36F2",8.38,11.38,36,"Francesco Cossiga",107,
0,2019-07-17 00:00:00.000000000,"I36F2",8.38,8.89,36,"Francesco Cossiga",107,
0,2012-04-06 00:00:00.000000000,"I36F2",8.62,10.18,31,"Francesco Cossiga",107,
0,2018-02-27 00:00:00.000000000,"I36F2",5.89,6.71,12,"Francesco Cossiga",107,
0,2018-09-20 00:00:00.000000000,"I36F2",9.69,10.47,9,"Francesco Cossiga",107,
0,2016-06-24 00:00:00.000000000,"I46EJ",7.51,7.51,3,"Francesco Cossiga",107,
0,2018-10-11 00:00:00.000000000,"I46EJ",9.33,9.33,25,"Francesco Cossiga",107,
0,2012-11-13 00:00:00.000000000,"I46EJ",9.25,11.01,23,"Francesco Cossiga",107,
0,2010-02-03 00:00:00.000000000,"I46EJ",9.25,10.73,23,"Francesco Cossiga",107,
0,2017-05-12 00:00:00.000000000,"I46EJ",5.18,6.06,20,"Francesco Cossiga",107,
0,2009-03-14 00:00:00.000000000,"I46EJ",3.82,4.06,11,"Francesco Cossiga",107,
1,2018-10-05 00:00:00.000000000,"I46EJ",1.7,1.65,8,"Francesco Cossiga",107,
1,2009-02-03 00:00:00.000000000,"I46EJ",9.39,8.45,5,"Francesco Cossiga",107,
0,2017-08-25 00:00:00.000000000,"I57O1",3.31,3.91,1,"Francesco Cossiga",107,
0,2015-01-27 00:00:00.000000000,"I57O1",3.22,3.93,39,"Francesco Cossiga",107,
0,2017-09-04 00:00:00.000000000,"I57O1",0.79,0.96,35,"Francesco Cossiga",107,
0,2014-04-21 00:00:00.000000000,"I57O1",4.1,4.88,33,"Francesco Cossiga",107,
0,2012-11-06 00:00:00.000000000,"I57O1",1.37,1.55,30,"Francesco Cossiga",107,
1,2017-03-26 00:00:00.000000000,"I57O1",5.04,4.67,27,"Francesco Cossiga",107,
0,2011-02-12 00:00:00.000000000,"I57O1",4.84,7.15,20,"Francesco Cossiga",107,
0,2019-03-24 00:00:00.000000000,"I57O1",9.38,11.14,17,"Francesco Cossiga",107,
0,2011-10-02 00:00:00.000000000,"I9SAW",8.03,8.41,1,"Francesco Cossiga",107,
0,2017-04-13 00:00:00.000000000,"I9SAW",9.37,11.15,37,"Francesco Cossiga",107,
0,2014-09-26 00:00:00.000000000,"I9SAW",5.24,5.55,36,"Francesco Cossiga",107,
0,2018-04-29 00:00:00.000000000,"I9SAW",6.42,7.84,30,"Francesco Cossiga",107,
1,2018-07-13 00:00:00.000000000,"I9SAW",4.94,4.85,27,"Francesco Cossiga",107,
1,2011-11-10 00:00:00.000000000,"I9SAW",7.17,6.59,25,"Francesco Cossiga",107,
1,2017-08-03 00:00:00.000000000,"I9SAW",7.17,6.52,25,"Francesco Cossiga",107,
0,2016-08-13 00:00:00.000000000,"I9SAW",7.17,7.45,25,"Francesco Cossiga",107,
0,2016-08-10 00:00:00.000000000,"I9SAW",2.34,2.57,17,"Francesco Cossiga",107,
0,2019-06-12 00:00:00.000000000,"JCYBN",2.86,3.29,1,"Francesco Cossiga",107,
0,2010-01-09 00:00:00.000000000,"JCYBN",2.71,3.52,48,"Francesco Cossiga",107,
1,2013-03-21 00:00:00.000000000,"JCYBN",1.49,1.48,45,"Francesco Cossiga",107,
1,2014-07-23 00:00:00.000000000,"JCYBN",0.94,0.92,39,"Francesco Cossiga",107,
1,2016-08-05 00:00:00.000000000,"JCYBN",4.35,3.96,36,"Francesco Cossiga",107,
1,2019-11-13 00:00:00.000000000,"JCYBN",6.51,6.05,29,"Francesco Cossiga",107,
0,2016-07-30 00:00:00.000000000,"JCYBN",6.2,7.36,24,"Francesco Cossiga",107,
0,2015-09-29 00:00:00.000000000,"JCYBN",8.33,9.25,23,"Francesco Cossiga",107,
0,2009-07-16 00:00:00.000000000,"JCYBN",7.07,7.92,22,"Francesco Cossiga",107,
0,2009-07-07 00:00:00.000000000,"JCYBN",2.78,2.86,9,"Francesco Cossiga",107,
0,2018-07-14 00:00:00.000000000,"JCYBN",1.57,1.81,5,"Francesco Cossiga",107,
0,2015-07-04 00:00:00.000000000,"JCYBN",0.02,0.02,4,"Francesco Cossiga",107,
0,2009-08-07 00:00:00.000000000,"JCYBN",2.32,2.52,2,"Francesco Cossiga",107,
0,2010-07-11 00:00:00.000000000,"JJLXQ",5.23,6.44,6,"Francesco Cossiga",107,
